no_demande,id_permis,date_debut,date_emission,emplacement,arrondissement,code_type_base_demande,description_type_demande,description_type_batiment,description_categorie_batiment,nature_travaux,nb_logements,longitude,latitude,loc_x,loc_y,annee,nature_travaux_clean
3003067819,3001500014,2021-10-06,2022-03-03, 7778  rue Foucher,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,1 Logement,"AJOUT D'UN 2E ÉTAGE, RÉAMÉNAGEMENT DU RDC",0.0,-73.62351543960855,45.54347868380936,295154.67,5044847.9,2022,"ajout d'un 2e étage, réaménagement du rdc"
3003215888,3001557186,2022-10-06,2022-10-07, 4020  rue Simon,Montréal-Nord,TR,Transformation,Résidentiel,Bif. avec log. au sous-sol,"Au sous-sol, aménager un logement d'une chambre à coucher. Attribuer le numéro civique ""4018, rue Simon"".",0.0,-73.63607337800276,45.58797107736586,294182.4,5049794.0,2022,"au sous-sol, aménager un logement d'une chambre à coucher. attribuer le numéro civique ""4018, rue simon""."
3003162710,3001522938,2022-04-05,2022-05-04, 3663  rue Drolet,Le Plateau-Mont-Royal,TR,T3:Transf/s-oeuvre/struc/foyer,Résidentiel,3 Logements,"En sous-oeuvre, sous le mur avant et arrière de l'immeuble, ajouter 12 pieux afin de solidifier la structure. À l'arrière, retirer et réinstaller un escalier pour les travaux.",0.0,-73.57091577681886,45.517857487317535,299259.67,5041995.62,2022,"en sous-oeuvre, sous le mur avant et arrière de l'immeuble, ajouter 12 pieux afin de solidifier la structure. à l'arrière, retirer et réinstaller un escalier pour les travaux."
3003162835,3001596940,2022-04-05,2023-04-18,  113  7e Avenue,Lachine,TR,Transformation,Résidentiel,Multi - 4 à 8 log. / 2 à 3 ét.,"Réfection du mur de brique en façade avant, tel qu'aux documents soumis et annotés.",0.0,-73.67054515785047,45.43379743725711,291456.24,5032665.73,2023,"réfection du mur de brique en façade avant, tel qu'aux documents soumis et annotés."
3003183981,3001549823,2022-06-08,2022-08-31, 7433  rue Drolet,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,1 Logement,"CONVERTIR LE DUPLEX EN RÉSIDENCE UNIFAMILIALE EN PROCÉDANT À DES TRAVAUX DE DÉMOLITION PARTIEL, D'AGRANDISSEMENT ET DE RÉAMÉNAGEMENT DES AIRES DE PLANCHER, TEL QUE PLANS SOUMIS.",-1.0,-73.619664759668,45.53923273542683,295454.67,5044375.59,2022,"convertir le duplex en résidence unifamiliale en procédant à des travaux de démolition partiel, d'agrandissement et de réaménagement des aires de plancher, tel que plans soumis."
3003167280,3001520333,2022-04-11,2022-04-11, 9046  place de Louresse Nord,Anjou,TR,Transformation,Résidentiel,Bifamilial / trifamilial,Refaire la revêtement d'un toit plat en posant une membrane multicouche avec gravier de marbre blanc.,0.0,-73.57939302366624,45.60643469148238,298607.12,5051839.97,2022,refaire la revêtement d'un toit plat en posant une membrane multicouche avec gravier de marbre blanc.
3003172428,3001525316,2022-04-28,2022-05-19, 2600  rue Préfontaine,Mercier - Hochelaga-Maisonneuve,TR,Transformation,Résidentiel,2 Logements,Convertir le duplex en unifamiliale. Tel que plans soumis. *Aucun travaux extérieur. Retrait du numéro:2602,0.0,-73.55573956821735,45.54239774560571,300447.21,5044721.87,2022,convertir le duplex en unifamiliale. tel que plans soumis. *aucun travaux extérieur. retrait du numéro:2602
3003216790,3001566238,2022-10-11,2022-11-16, 2515  avenue Van Horne,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,12 Logements +,"Réaménager partiellement le logement 19 pour créer une ouverture, agrandir la salle à manger et éliminer une chambre, avec travaux de structure. Pas de travaux extérieurs.",0.0,-73.62429815489914,45.51043287256849,295087.86,5041175.58,2022,"réaménager partiellement le logement 19 pour créer une ouverture, agrandir la salle à manger et éliminer une chambre, avec travaux de structure. pas de travaux extérieurs."
3003152503,3001609682,2022-03-24,2023-06-09, 1754  avenue Woodland,Le Sud-Ouest,TR,Travaux d'agrandissement,Résidentiel,1 Logement,"Agrandissement de la maison en étage avec l'ajout d'une chambre en façade, travaux de structure.",0.0,-73.58852244575422,45.453266815967176,297876.23,5034819.01,2023,"agrandissement de la maison en étage avec l'ajout d'une chambre en façade, travaux de structure."
3003105914,3001523529,2021-12-17,2022-05-09, 4586  avenue de l' Esplanade,Le Plateau-Mont-Royal,TR,A2:Taux implantation inchangé,Résidentiel,3 Logements,"Au toit, démolir puits de lumière et ajouter un édicule d'escalier, aménager une terrasse, bacs de plantation, garde-corps en bois et verre et une pergola. Parement du mur privatif coupe-feu en brique d'argile Riverdale Smooth de Meridian.",0.0,-73.58976786609416,45.51866749158263,297786.94,5042087.11,2022,"au toit, démolir puits de lumière et ajouter un édicule d'escalier, aménager une terrasse, bacs de plantation, garde-corps en bois et verre et une pergola. parement du mur privatif coupe-feu en brique d'argile riverdale smooth de meridian."
3003098457,3001471974,2021-12-03,2021-12-16, 8524  avenue Stuart,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,1 Logement,"RÉAMÉNAGEMENT DE LA SALLE A MANGER AU RDC, REAMÉNAGEMENT DE LA CHAMBRE À L'ÉTAGE. INCLUANT TRAVAUX DE STRUCTURE",0.0,-73.64410292968965,45.53048440861902,293544.4,5043406.51,2021,"réaménagement de la salle a manger au rdc, reaménagement de la chambre à l'étage. incluant travaux de structure"
3003098481,3001537297,2021-12-04,2022-07-07, 1070  rue Mistral,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,12 Logements +,"AU SOUS-SOL, RÉAMÉNAGER L'INTÉRIEUR DU BÂTIMENT AFIN DE CRÉER 6 NOUVEAUX LOGEMENTS, TELS QUE PLANS SOUMIS.",6.0,-73.62713916326243,45.54865327473436,294872.6,5045423.4,2022,"au sous-sol, réaménager l'intérieur du bâtiment afin de créer 6 nouveaux logements, tels que plans soumis."
3003205545,3001570036,2022-08-18,2022-12-02, 8055  rue A.-A.-Desroches,Mercier - Hochelaga-Maisonneuve,TR,Transformation,Résidentiel,4 Logements,"Au 3e étage (unité 8061), remplacement de gypse et isolation + réfection complète de la cuisine et la salle de bain dans les mêmes dimensions (sans réaménagement intérieur) + remplacement des revêtements de plancher. Aucuns travaux de structure, aucuns travaux extérieurs. Le tout tel que lettre d'architecte et soumission.",0.0,-73.52295881265188,45.59445475665,303008.77,5050505.8,2022,"au 3e étage (unité 8061), remplacement de gypse et isolation + réfection complète de la cuisine et la salle de bain dans les mêmes dimensions (sans réaménagement intérieur) + remplacement des revêtements de plancher. aucuns travaux de structure, aucuns travaux extérieurs. le tout tel que lettre d'architecte et soumission."
3003108921,3001478813,2021-12-29,2022-01-17, 4373  avenue Bourbonnière,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,2 Logements,"Description du projet: rénovation intérieurs, réaménagement cuisine, salle de bain, chambres",0.0,-73.55770411596428,45.55287045388464,300294.63,5045885.82,2022,"description du projet: rénovation intérieurs, réaménagement cuisine, salle de bain, chambres"
3003041279,3001419356,2021-07-18,2021-07-28, 5200  3e Avenue,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,3 Logements,"RÉAMÉNAGER L'INTÉRIEUR DU LOGEMENT DU RDC ET SOUS-SOL, AVEC UN NOUVEL ESCALIER INTÉRIEUR ET TRAVAUX DE STRUCTURE. AUCUNE MODIFICATION AU NOMBRE DE LOGEMENTS, NI AUX OUVERTURES ET FAÇADES EXTÉRIEURES. TEL QUE DOCUMENTS APPROUVÉS.",0.0,-73.57370010154106,45.54558372476301,299044.97,5045077.06,2021,"réaménager l'intérieur du logement du rdc et sous-sol, avec un nouvel escalier intérieur et travaux de structure. aucune modification au nombre de logements, ni aux ouvertures et façades extérieures. tel que documents approuvés."
3002867914,3001483134,2021-05-11,2022-01-26, 6475  39e Avenue,Rosemont - La Petite-Patrie,TR,Stationnement & chargement,Résidentiel,5 à 11 Logements ,"EN FAÇADE ARRIÈRE, ACCÈS PAR LA RUELLE ( 3,66 m + 2 m sur le terrain )POUR CRÉER 2 PLACES DE STATIONNEMENT, AJOUT DE 2 ARBRES, TEL QUE DOCUMENTS SOUMIS ET APPROUVÉS",0.0,-73.57036553757021,45.57237684672772,299307.97,5048054.39,2022,"en façade arrière, accès par la ruelle ( 3,66 m + 2 m sur le terrain )pour créer 2 places de stationnement, ajout de 2 arbres, tel que documents soumis et approuvés"
3003071295,3001457253,2021-10-18,2021-11-15, 7677  6e Avenue,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,3 Logements,AJOUT D'UN NOUVEAU NUMÉRO CIVIQUE (7681) POUR LE LOGEMENT EN SOUS-SOL.,1.0,-73.60826288010598,45.56000371145033,296348.22,5046682.63,2021,ajout d'un nouveau numéro civique (7681) pour le logement en sous-sol.
3003038617,3001438633,2021-07-07,2021-10-06, 4626  avenue Bourbonnière,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,1 Logement,"TRANSFORMER DUPLEX EN UNIFAMILIAL EN ANNEXANT LE 2E ÉTAGE AU RDC. AU 2E ÉTAGE, REMPLACER L'ESPACE CUISINE PAR UN ESPACE BUREAU. AUCUNS AUTRES TRAVAUX AUTORISÉS. AUCUNS TRAVAUX DE STRUCTURE. AUCUNE MODIFICATION AUX FAÇADES. TEL QUE DOCUMENTS APPROUVÉS.",-1.0,-73.56267289455648,45.554029826960615,299906.78,5046014.96,2021,"transformer duplex en unifamilial en annexant le 2e étage au rdc. au 2e étage, remplacer l'espace cuisine par un espace bureau. aucuns autres travaux autorisés. aucuns travaux de structure. aucune modification aux façades. tel que documents approuvés."
3002935674,3001519393,2021-05-21,2022-04-07,  515  rue Joliette,Mercier - Hochelaga-Maisonneuve,TR,Transformation,Résidentiel,12 Logements +,"Retrait de 2 unités de stationnement afin de relocaliser la génératrice + réaménagement intérieur des locaux techniques. Le tout tel que plans d'architecte, plans d'ingénieurs et soumission.",0.0,-73.53741602361232,45.54315882409195,301878.16,5044805.62,2022,"retrait de 2 unités de stationnement afin de relocaliser la génératrice + réaménagement intérieur des locaux techniques. le tout tel que plans d'architecte, plans d'ingénieurs et soumission."
3002935836,3001420093,2021-05-28,2021-08-03, 1688  rue Darling,Mercier - Hochelaga-Maisonneuve,TR,Transformation,Résidentiel,2 Logements,"Au la cave, réaménagement intérieur: transformation d'une partie du bureau en salle de bain/lavage fermée + Transformation de l'atelier en salle de cinéma maison + travaux d'isolation, électricité, plomberie et finition. Le tout tel que plans de qualité professionnelle et soumission. Aucuns travaux de structure, aucuns travaux extérieurs.",0.0,-73.54386946607265,45.54134820351593,301374.1,5044604.65,2021,"au la cave, réaménagement intérieur: transformation d'une partie du bureau en salle de bain/lavage fermée + transformation de l'atelier en salle de cinéma maison + travaux d'isolation, électricité, plomberie et finition. le tout tel que plans de qualité professionnelle et soumission. aucuns travaux de structure, aucuns travaux extérieurs."
3002977074,3001416134,2021-06-14,2021-07-09,  208  rue De Courcelle,Le Sud-Ouest,TR,Travaux intérieurs,Résidentiel,3 Logements,"Réaménagement intérieur des logements 210 et 212.Travaux de structure, pas de travaux extérieurs",0.0,-73.58734638634267,45.47190317982181,297970.46,5036889.97,2021,"réaménagement intérieur des logements 210 et 212.travaux de structure, pas de travaux extérieurs"
3003065655,3001439595,2021-10-01,2021-10-08, 2020  avenue Bourbonnière,Mercier - Hochelaga-Maisonneuve,TR,Transformation,Résidentiel,2 Logements,"Réfection de la fondation en béton armé + l'installation de 10 pieux en façade avant, latéral droite + imperméabilisation des fondations. Le tout tel que le devis plans d'ingénieur.",0.0,-73.54373194302396,45.5480039303551,301385.24,5045344.31,2021,"réfection de la fondation en béton armé + l'installation de 10 pieux en façade avant, latéral droite + imperméabilisation des fondations. le tout tel que le devis plans d'ingénieur."
3003194802,3001542596,2022-07-15,2022-08-01, 1997  rue Dandurand,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,5 à 11 Logements ,CONVERSION D'UN 6 LOGEMENTS À UN 5 LOGEMENTS AVEC TRAVAUX DE STRUCTURE. TEL QUE DOCUMENTS APPROUVÉS,-1.0,-73.585248738785,45.54013992619016,298142.53,5044472.98,2022,conversion d'un 6 logements à un 5 logements avec travaux de structure. tel que documents approuvés
3003171925,3001522341,2022-05-02,2022-05-02,  631  avenue Querbes,Outremont,TR,Transformation,Résidentiel,Triplex,RÉFECTION DE LA MEMBRANE D'ÉTANCHÉITÉ DU BÂTIMENT PRINCIPAL. NOUVELLE MEMBRANE ÉLASTOMÈRE DE COULEUR BLANCHE. TEL QUE DOCUMENTS DÉPOSÉS.,0.0,-73.60776256054169,45.52216244288617,296381.63,5042477.23,2022,réfection de la membrane d'étanchéité du bâtiment principal. nouvelle membrane élastomère de couleur blanche. tel que documents déposés.
3003184142,3001531033,2022-06-09,2022-06-09,12202  rue Catelli,Rivière-des-Prairies - Pointe-aux-Trembles,TR,Transformation,Résidentiel,1 Logement,"EN COUR ARRIÈRE, AGRANDISSEMENT DE LA SAILLIE, TEL QUE PLAN.",0.0,-73.57863738572863,45.64411835467457,298670.17,5056027.8,2022,"en cour arrière, agrandissement de la saillie, tel que plan."
3003189598,3001535362,2022-06-28,2022-06-30,  981  avenue Davaar,Outremont,TR,Transformation,Résidentiel,Triplex,"RÉFECTION DE LA MEMBRANE D'ÉTANCHÉITÉ DU BÂTIMENT PRINCIPAL: NOUVELLE MEMBRANE EN TPO DE COULEUR BLANCHE. RECONSTRUCTION DE LA TERRASSE ET RÉ-INSTALLATION DES GARDE-CORPS, LE TOUT TEL QU'APPROUVÉ À L'ORIGINE.",0.0,-73.62054252629754,45.51936870038843,295382.8,5042168.18,2022,"réfection de la membrane d'étanchéité du bâtiment principal: nouvelle membrane en tpo de couleur blanche. reconstruction de la terrasse et ré-installation des garde-corps, le tout tel qu'approuvé à l'origine."
3003222531,3001607494,2022-10-31,2023-06-01, 8330  avenue Querbes,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,2 Logements,AJOUTER UN LOGEMENT AU SOUS-SOL Y COMPRIS AJOUT D'UNE ADRESSE CIVIQUE; AMÉNAGER UNE COUR ANGLAISE EN FACADE TEL QUE DOCUMENTS SOUMIS.,1.0,-73.63924353300621,45.53287881591932,293924.42,5043671.94,2023,ajouter un logement au sous-sol y compris ajout d'une adresse civique; aménager une cour anglaise en facade tel que documents soumis.
3003108986,3001476813,2022-01-02,2022-01-11, 6515  12e Avenue,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,3 Logements,"Description du projet: Déplacement d'un mur, réduction de la salle de bain agrandissement de la chambre adjacente. Rénovation complète de la salle de bain.",0.0,-73.58607200566486,45.556114378758245,298080.14,5046248.31,2022,"description du projet: déplacement d'un mur, réduction de la salle de bain agrandissement de la chambre adjacente. rénovation complète de la salle de bain."
3003188141,3001548957,2022-06-20,2022-08-26, 3769  avenue Grey,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,1 Logement,"Au SS, RDC et à l'étage, réaménager le logement. Aucuns travaux extérieurs. Aucun ajout de logement.",0.0,-73.6114685881997,45.479138930660525,296085.49,5037696.41,2022,"au ss, rdc et à l'étage, réaménager le logement. aucuns travaux extérieurs. aucun ajout de logement."
3003055998,3001437956,2021-09-03,2021-10-05, 5050  avenue Roslyn,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,12 Logements +,"Dans le coin du bâtiment, à tous les étages, réaménager les logements 1, 5, 15 et 23, en modifiant la configuration des suites. Travaux de structure. Aucun travaux extérieur.",0.0,-73.62337004288358,45.489267028653416,295156.77,5038823.3,2021,"dans le coin du bâtiment, à tous les étages, réaménager les logements 1, 5, 15 et 23, en modifiant la configuration des suites. travaux de structure. aucun travaux extérieur."
3003062051,3001433696,2021-09-21,2021-09-21,  947  avenue Rockland,Outremont,TR,Transformation,Résidentiel,Triplex,Réfection de la membrame du toit plat. Membrane de couleur blanche. Le tout sans modification à l'apparence du bâtiment.,0.0,-73.62060913333664,45.51846500905854,295377.45,5042067.76,2021,réfection de la membrame du toit plat. membrane de couleur blanche. le tout sans modification à l'apparence du bâtiment.
3002996255,3001422609,2021-06-21,2021-08-13, 1350  avenue Lajoie,Outremont,TR,Transformation,Résidentiel,Multifamilial,Au logement #9. Rénovation de la cuisine et de la salle de bain. Aucun travaux de réaménagement. Aucun travaux de structure. Aucun travaux extérieur.,0.0,-73.6115721762984,45.519385643366086,296083.6,5042169.05,2021,au logement #9. rénovation de la cuisine et de la salle de bain. aucun travaux de réaménagement. aucun travaux de structure. aucun travaux extérieur.
3003068316,3001439554,2021-10-07,2021-10-08,  728  avenue Pratt,Outremont,TR,Transformation,Résidentiel,unifamilial,Réfection du toit plat par une membrane d'étanchéité en TPO de couleur blanche et réfection des corniches en bardeau d'asphalte tel que l'existant. Réparer les joints de la cheminée. Aucune modification à l'apparence extérieure. Tel que documents déposés.,0.0,-73.6186922837126,45.51318487313661,295526.33,5041480.75,2021,réfection du toit plat par une membrane d'étanchéité en tpo de couleur blanche et réfection des corniches en bardeau d'asphalte tel que l'existant. réparer les joints de la cheminée. aucune modification à l'apparence extérieure. tel que documents déposés.
3003172256,3001522505,2022-05-02,2022-05-03, 4830  6e Avenue,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,4 Logements,"Refaire une terrasse au toit, dans les mêmes dimensions identiques à l'existant avec garde-corps conforme à 42'' de hauteur (suite à la demande de permis #3001518914-22). Aucuns travaux de structure, aucuns réaménagements intérieurs autorisés.",0.0,-73.56890868618761,45.546097736604445,299419.17,5045133.85,2022,"refaire une terrasse au toit, dans les mêmes dimensions identiques à l'existant avec garde-corps conforme à 42'' de hauteur (suite à la demande de permis #3001518914-22). aucuns travaux de structure, aucuns réaménagements intérieurs autorisés."
3003172275,3001524516,2022-05-02,2022-05-16, 1693  rue Fullum,Ville-Marie,TR,Travaux intérieurs,Résidentiel,3 Logements,"Au rez-de-chassée, modification aux cloisenements pour réaménager le logement, tels qu'aux plans approuvés.",0.0,-73.55153993758356,45.52901697417818,300774.21,5043234.63,2022,"au rez-de-chassée, modification aux cloisenements pour réaménager le logement, tels qu'aux plans approuvés."
3003087312,3001456813,2021-11-11,2021-11-15, 5512  4e Avenue,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,3 Logements,"Au RC, réaménager logement avec modification des cloisons. Aucuns autres travaux. Tel que documents approuvés.",0.0,-73.577368177048,45.54732107405708,298758.72,5045270.4,2021,"au rc, réaménager logement avec modification des cloisons. aucuns autres travaux. tel que documents approuvés."
3003205318,3001549014,2022-08-23,2022-08-26, 5487  16e Avenue,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,2 Logements,"RÉFECTION DE LA DALLE DE BÉTON AU SOUS-SOL, RACCORDEMENT DU DRAIN FRANÇAIS AU BASSIN DE CAPTATION, TEL QUE DOCUMENTS SOUMIS ET APPROUVÉS.",0.0,-73.57304987784457,45.55541515609696,299096.74,5046169.59,2022,"réfection de la dalle de béton au sous-sol, raccordement du drain français au bassin de captation, tel que documents soumis et approuvés."
3003182875,3001532378,2022-06-06,2022-06-16, 3160  rue De Rouville,Mercier - Hochelaga-Maisonneuve,TR,Transformation,Résidentiel,12 Logements +,"Dans le logement #3 du 3166, à l'arrière: déplacement du conduit de ventilation et installation d'un garde-coprs en aluminium de 36"" de haut.  Tel que soumission. Aucun travaux de structure.",0.0,-73.54181497297213,45.53885669571687,301534.4,5044327.68,2022,"dans le logement #3 du 3166, à l'arrière: déplacement du conduit de ventilation et installation d'un garde-coprs en aluminium de 36"" de haut.  tel que soumission. aucun travaux de structure."
3003218270,3001570676,2022-10-17,2022-12-06, 2250  rue Fullum,Ville-Marie,TR,Travaux intérieurs,Résidentiel,5 à 11 Logements ,"Rez-de-chaussée et 2e étage, réaménager les cuisines et les salles de bains des logements, tel que documents approuvés.",0.0,-73.55891673083539,45.53197096625904,300198.25,5043563.3,2022,"rez-de-chaussée et 2e étage, réaménager les cuisines et les salles de bains des logements, tel que documents approuvés."
3003099596,3001482333,2021-12-07,2022-01-25, 6116  rue Hutchison,Outremont,TR,Transformation,Résidentiel,Triplex,À l'intérieur: Excavation du sous-sol pour une hauteur libre de 8pieds. Faire un nouvel escalier intérieur. Aucun aménagement intérieur et aucune modification extérieure. Installer un drain français intérieur relié à une fosse de retenue. Remise à l'état du terrain initial et ajouter des végétaux. Tel que documents déposés.,0.0,-73.60988054438982,45.52433376782114,296216.51,5042718.76,2022,à l'intérieur: excavation du sous-sol pour une hauteur libre de 8pieds. faire un nouvel escalier intérieur. aucun aménagement intérieur et aucune modification extérieure. installer un drain français intérieur relié à une fosse de retenue. remise à l'état du terrain initial et ajouter des végétaux. tel que documents déposés.
3003143399,3001567115,2022-03-10,2022-11-21, 3587  rue Aylmer,Le Plateau-Mont-Royal,TR,T5:Transformation int. EXEMP,Résidentiel,5 à 11 Logements ,"Au RC, 2e et 3e étage, réaménager l'ensemble des logements et agrandir les logements du rez-de-chaussée dans le sous-sol. Aucuns travaux de structure.",1.0,-73.57703419877025,45.50851776142005,298780.67,5040958.13,2022,"au rc, 2e et 3e étage, réaménager l'ensemble des logements et agrandir les logements du rez-de-chaussée dans le sous-sol. aucuns travaux de structure."
3003174637,3001530676,2022-05-10,2022-06-08, 3400  rue Hochelaga,Mercier - Hochelaga-Maisonneuve,TR,Transformation,Résidentiel,5 à 11 Logements ,"Au logement du 2e étage 3402, dû à un affaissement, intervention à la structure, ajout de nouvelles poutres et colonnes.",0.0,-73.55222305689075,45.54492531728037,300722.0,5045002.57,2022,"au logement du 2e étage 3402, dû à un affaissement, intervention à la structure, ajout de nouvelles poutres et colonnes."
3003132609,3001495376,2022-02-22,2022-02-22, 5500  avenue Bourbonnière,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,2 Logements,"RÉNOVATION INTÉRIEURE: CHANGEMENT CUISINES ET SDB, REVETEMENTS DE PLANCHER ET MUR SANS TRAVAUX DE STRUCTURE NI CHANGEMENT DE DIVISIONS.",0.0,-73.57184107945349,45.556982881807386,299191.27,5046343.73,2022,"rénovation intérieure: changement cuisines et sdb, revetements de plancher et mur sans travaux de structure ni changement de divisions."
3003070913,3001471715,2021-09-15,2021-12-15, 4262  avenue Papineau,Le Plateau-Mont-Royal,TR,T5:Transformation int. EXEMP,Résidentiel,5 à 11 Logements ,"Au rez-de-chaussée, remplacer les enduits de gypse de certaines pièces du logement sans changer la configuration des pièces, tel qu'aux plans approuvés. Aucuns travaux extérieurs.",0.0,-73.5708902951525,45.53088590808829,299262.94,5043443.48,2021,"au rez-de-chaussée, remplacer les enduits de gypse de certaines pièces du logement sans changer la configuration des pièces, tel qu'aux plans approuvés. aucuns travaux extérieurs."
3003042734,3001419679,2021-07-21,2021-07-30, 7953  avenue Casgrain,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,5 à 11 Logements ,"RÉNOVATION DES CUISINES ET SALLES DE BAIN DES LOGEMENTS AUX 2E ET 3 ÉTAGES AVEC RÉAMÉNAGEMENT INTÉRIEUR, SANS MODIFICATION À LA STRUCTURE DU BÂTIMENT. DÉMOLIR LA CHEMINÉE DÉJÀ CONDAMNÉE. INSTALLER DE NOUVEAUX PANNEAUX DE GYPSE (DRF 45 MIN. AUX CLOISONS COUPE-FEU ET HYDROFUGE AUX SALLES DE BAIN).",0.0,-73.62855590552583,45.53969342949418,294760.39,5044427.86,2021,"rénovation des cuisines et salles de bain des logements aux 2e et 3 étages avec réaménagement intérieur, sans modification à la structure du bâtiment. démolir la cheminée déjà condamnée. installer de nouveaux panneaux de gypse (drf 45 min. aux cloisons coupe-feu et hydrofuge aux salles de bain)."
3003066650,3001458873,2021-09-30,2021-11-18, 2501  avenue d' Orléans,Mercier - Hochelaga-Maisonneuve,TR,Transformation,Résidentiel,4 Logements,Au sous-sol et au RDC: transformation de 2 locaux commerciaux en 2 logements résidentiel. Modifications des facades. Tel que plan d'architecture.,2.0,-73.5493677544299,45.55090479230481,300945.38,5045666.94,2021,au sous-sol et au rdc: transformation de 2 locaux commerciaux en 2 logements résidentiel. modifications des facades. tel que plan d'architecture.
3003019114,3001409476,2021-06-30,2021-06-30,  458  avenue Outremont,Outremont,TR,Transformation,Résidentiel,Duplex,"Au sous-sol, démolition et réfection à l'identique de la salle de jeu, de la toilette et de la salle de lavage.",0.0,-73.60731361756855,45.517970637428974,296416.08,5042011.35,2021,"au sous-sol, démolition et réfection à l'identique de la salle de jeu, de la toilette et de la salle de lavage."
3002872084,3001352053,2021-05-12,2021-05-13,   57  avenue Mozart Ouest,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,4 Logements,"SUITE AU PERMIS DE CONSTRUCTION 3000065581-10, MISE EN CONFORMITÉ DU 4E NIVEAU DU BÂTIMENT PAR L'AJOUT DE DEUX VOLÉES D'ESCALIER RELIANT LE 3E ET LE 4E NIVEAU. AJOUTER UN SYSTÈME DE DÉTECTION ET D'ALARME INCENDIE, AVEC DÉTECTEUR DE CHALEUR ET CAPTEUR THERMOVÉLOCIMÉTRIQUE DANS CHAQUE LOGEMENT. TEL QUE DOCUMENTS APPROUVÉS.",0.0,-73.61631190253202,45.53268127269231,295715.46,5043647.13,2021,"suite au permis de construction 3000065581-10, mise en conformité du 4e niveau du bâtiment par l'ajout de deux volées d'escalier reliant le 3e et le 4e niveau. ajouter un système de détection et d'alarme incendie, avec détecteur de chaleur et capteur thermovélocimétrique dans chaque logement. tel que documents approuvés."
3002966355,3001552130,2021-06-10,2022-09-13, 1360  boulevard du Mont-Royal,Outremont,TR,Transformation,Résidentiel,Multifamilial,UNITÉ #915: AJOUT D'UNE PERGOLA ET D'UN AUVENT RÉTRACTABLE AUX TERRASSES AU TOIT EXISTANTE (DÉCISION DÉLÉGUÉE D2228358016). AMÉNAGEMENT INTÉRIEUR DE L'UNITÉ 915. TEL QUE PLANS ET DOCUMENTS DÉPOSÉS.,0.0,,,,,2022,unité #915: ajout d'une pergola et d'un auvent rétractable aux terrasses au toit existante (décision déléguée d2228358016). aménagement intérieur de l'unité 915. tel que plans et documents déposés.
3003069280,3001450359,2021-09-26,2021-11-02, 2020  avenue Bourbonnière,Mercier - Hochelaga-Maisonneuve,TR,Transformation,Résidentiel,2 Logements,"Suite au permis #3001094093-20, ajout d'un isolant sur le mur latéral droit (non visible). Le tout tel que soumission.",0.0,-73.54373194302396,45.5480039303551,301385.24,5045344.31,2021,"suite au permis #3001094093-20, ajout d'un isolant sur le mur latéral droit (non visible). le tout tel que soumission."
3003041470,3001418769,2021-07-19,2021-07-26, 5350  avenue Victoria,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Permis d'abattage d'arbre,Résidentiel,12 Logements +,"Suite au permis 3001359633-21, pour agrandir le bâtiment, abattre un érable de Norvège dépérissant et un autre arbre, situés dans l'aire d'implantation de l'agrandissement.",0.0,-73.62863015979089,45.49008174221928,294745.76,5038914.49,2021,"suite au permis 3001359633-21, pour agrandir le bâtiment, abattre un érable de norvège dépérissant et un autre arbre, situés dans l'aire d'implantation de l'agrandissement."
3003041491,3001418159,2021-07-19,2021-07-21, 6366 B avenue de Chester,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Permis d'abattage d'arbre,Résidentiel,12 Logements +,"Suite au permis 3001417369-21, abattre un arbre localisé a moins de 3 mètres de l'implantation de l'agrandissement projeté.",0.0,-73.64369356983212,45.47260431330567,293564.87,5036974.21,2021,"suite au permis 3001417369-21, abattre un arbre localisé a moins de 3 mètres de l'implantation de l'agrandissement projeté."
